lambda,ntilde_eta50,sigmaz_eta50,x2_eta50,u4x_eta50,gap_eta50,cv_eta50,ntilde_eta200,sigmaz_eta200,x2_eta200,u4x_eta200,gap_eta200,cv_eta200,ntilde_eta1000,sigmaz_eta1000,x2_eta1000,u4x_eta1000,gap_eta1000,cv_eta1000
8.076531,6.5221719779e1,-7.5857844182e-3,6.2178857257e0,4.6946092902e-1,7.3594006814e-2,1.3521877445e-3,6.5144606101e1,-1.3521734329e-1,2.3033176213e0,2.1338792713e-1,5.2084247918e-1,6.3420010437e-2,6.5183233216e1,-3.6242644580e-1,1.2607799931e0,2.8517185565e-2,8.7769090322e-1,1.5978601777e-1
8.177551,6.6864445583e1,-7.1155860066e-3,6.3492898388e0,4.7319396832e-1,6.8915743382e-2,1.1859362494e-3,6.6787204052e1,-1.3102955522e-1,2.3361665524e0,2.1801918037e-1,5.1236013314e-1,6.1502829704e-2,6.6824338192e1,-3.6019830901e-1,1.2673453005e0,2.9661449766e-2,8.7481330285e-1,1.5892833567e-1
8.278571,6.8527523459e1,-6.6872897666e-3,6.4823232600e0,4.7683315944e-1,6.4482200002e-2,1.0384087409e-3,6.8450268989e1,-1.2692061205e-1,2.3694245407e0,2.2262586844e-1,5.0391307030e-1,5.9616734728e-2,6.8485856321e1,-3.5795560127e-1,1.2739922585e0,3.0830504820e-2,8.7190954451e-1,1.5806350524e-1
8.379592,7.0210956823e1,-6.2970928318e-3,6.6169861939e0,4.8038113990e-1,6.0284637475e-2,9.0773439842e-4,7.0133798309e1,-1.2289136893e-1,2.4030915443e0,2.2720639319e-1,4.9550412821e-1,5.7762425937e-2,7.0167785992e1,-3.5569874417e-1,1.2807208603e0,3.2024214356e-2,8.6897995167e-1,1.5719165726e-1
8.480612,7.1914749012e1,-5.9414923868e-3,6.7532788400e0,4.8384048322e-1,5.6314323160e-2,7.9219750751e-4,7.1837791596e1,-1.1894254758e-1,2.4371675651e0,2.3175926407e-1,4.8713607422e-1,5.5940545175e-2,7.1870129515e1,-3.5342815367e-1,1.2875311147e0,3.3242429796e-2,8.6602484994e-1,1.5631292395e-1
8.581633,7.3638903436e1,-5.6172688726e-3,6.8912014046e0,4.8721369885e-1,5.2562558108e-2,6.9022877415e-4,7.3562245492e1,-1.1507476414e-1,2.4716525467e0,2.3628308116e-1,4.7881160439e-1,5.4151675805e-2,7.3592886053e1,-3.5114425221e-1,1.2944230180e0,3.4484985761e-2,8.6304456686e-1,1.5542743884e-1
8.682653,7.5383423331e1,-5.3214700446e-3,7.0307540822e0,4.9050323157e-1,4.9020702286e-2,6.0039654818e-4,7.5307158119e1,-1.1128850971e-1,2.5065464623e0,2.4077654385e-1,4.7053334254e-1,5.2396342939e-2,7.5336056500e1,-3.4884746017e-1,1.3013965736e0,3.5751703963e-2,8.6003943198e-1,1.5453533687e-1
8.783673,7.7148311821e1,-5.0513943371e-3,7.1719370602e0,4.9371146175e-1,4.5680197920e-2,5.2139807485e-4,7.7072526776e1,-1.0758416436e-1,2.5418492692e0,2.4523844148e-1,4.6230383934e-1,5.0675013858e-2,7.7099641426e1,-3.4653819930e-1,1.3084517832e0,3.7042392173e-2,8.5700977679e-1,1.5363675428e-1
8.884694,7.8933577356e1,-4.8045651912e-3,7.3147509539e0,4.9684071523e-1,4.2532590933e-2,4.5205085007e-4,7.8858349755e1,-1.0396199146e-1,2.5775609445e0,2.4966765469e-1,4.5412557151e-1,4.8988098526e-2,7.8883640208e1,-3.4421689403e-1,1.3155886441e0,3.8356844011e-2,8.5395593453e-1,1.5273182858e-1
8.985714,8.0739206597e1,-4.5787622017e-3,7.4591946402e0,4.9989321684e-1,3.9569550523e-2,3.9128414937e-4,8.0664624621e1,-1.0042214885e-1,2.6136814509e0,2.5406314770e-1,4.4600094113e-1,4.7335950308e-2,8.0688053897e1,-3.4188396648e-1,1.3228071601e0,3.9694841493e-2,8.5087824028e-1,1.5182069858e-1
9.086735,8.2565218560e1,-4.3719117661e-3,7.6052695840e0,5.0287118496e-1,3.6782886926e-2,3.3813081063e-4,8.2491349035e1,-9.6964688113e-2,2.6502107533e0,2.5842396717e-1,4.3793227502e-1,4.5718866737e-2,8.2512881382e1,-3.3953984287e-1,1.3301073265e0,4.1056152659e-2,8.4777703082e-1,1.5090350429e-1
9.187755,8.4411610450e1,-4.1821661039e-3,7.7529755101e0,5.0577673858e-1,3.4164567374e-2,2.9171928145e-4,8.4338520584e1,-9.3589558715e-2,2.6871488152e0,2.6274923845e-1,4.2992182415e-1,4.4137090511e-2,8.4358125926e1,-3.3718494228e-1,1.3374891559e0,4.2440536902e-2,8.4465264452e-1,1.4998038692e-1
9.288776,8.6278384766e1,-4.0078419223e-3,7.9023125693e0,5.0861194517e-1,3.1706730339e-2,2.5126603214e-4,8.6206137003e1,-9.0296610495e-2,2.7244956028e0,2.6703816290e-1,4.2197176326e-1,4.2590810519e-2,8.6223785677e1,-3.3481969266e-1,1.3449526407e0,4.3847738336e-2,8.4150542144e-1,1.4905148889e-1
9.389796,8.8165543849e1,-3.8474161934e-3,8.0532809025e0,5.1137881238e-1,2.9401698079e-2,2.1606826431e-4,8.8094195835e1,-8.7085598657e-2,2.7622510789e0,2.7129001386e-1,4.1408419046e-1,4.1080163020e-2,8.8109862082e1,-3.3244451640e-1,1.3524977862e0,4.5277492567e-2,8.3833570315e-1,1.4811695374e-1
9.490816,9.0073089897e1,-3.6995131211e-3,8.2058806422e0,5.1407928917e-1,2.7241987578e-2,1.8549705419e-4,9.0002694696e1,-8.3956186303e-2,2.8004152074e0,2.7550413414e-1,4.0626112696e-1,3.9605232957e-2,9.0016354040e1,-3.3005984010e-1,1.3601245877e0,4.6729522750e-2,8.3514383262e-1,1.4717692607e-1
9.591837,9.2001024966e1,-3.5628918491e-3,8.3601119124e0,5.1671526704e-1,2.5220319918e-2,1.5899085156e-4,9.1931631514e1,-8.0907947200e-2,2.8389879589e0,2.7967993339e-1,3.9850451685e-1,3.8166055305e-2,9.1943263127e1,-3.2766608568e-1,1.3678330513e0,4.8203544024e-2,8.3193015436e-1,1.4623155160e-1
9.692857,9.3949350971e1,-3.4364348783e-3,8.5159748285e0,5.1928858129e-1,2.3329628148e-2,1.3604937521e-4,9.3881003683e1,-7.7940373020e-2,2.8779692926e0,2.8381688325e-1,3.9081622705e-1,3.6762616543e-2,9.3890589399e1,-3.2526367724e-1,1.3756231768e0,4.9699260795e-2,8.2869501405e-1,1.4528097707e-1
9.793878,9.5918069692e1,-3.3191372046e-3,8.6734694978e0,5.2180101233e-1,2.1563063798e-2,1.1622792044e-4,9.5850808761e1,-7.5052874268e-2,2.9173591713e0,2.8791451591e-1,3.8319804717e-1,3.5394856244e-2,9.5858332785e1,-3.2285303868e-1,1.3834949637e0,5.1216368253e-2,8.2543875879e-1,1.4432535019e-1
9.894898,9.7907182773e1,-3.2100961702e-3,8.8325960197e0,5.2425428698e-1,1.9914001977e-2,9.9132041214e-5,9.7841044963e1,-7.2244782392e-2,2.9571575708e0,2.9197242220e-1,3.7565168966e-1,3.4062668665e-2,9.7846493560e1,-3.2043459272e-1,1.3914484127e0,5.2754553209e-2,8.2216173689e-1,1.4336481966e-1
9.995918,9.9916691734e1,-3.1085020189e-3,8.9933544858e0,5.2665007984e-1,1.8376045256e-2,8.4412633441e-5,9.9851709570e1,-6.9515359776e-2,2.9973644480e0,2.9599024546e-1,3.6817878984e-1,3.2765904456e-2,9.9855073264e1,-3.1800875932e-1,1.3994835296e0,5.4313495278e-2,8.1886429776e-1,1.4239953507e-1
10.096939,1.0194659797e2,-3.0136291374e-3,9.1557449806e0,5.2899001465e-1,1.6943026347e-2,7.1761383879e-5,1.0188280049e2,-6.6863797683e-2,3.0379797721e0,2.9996768209e-1,3.6078090620e-1,3.1504372415e-2,1.0188407095e2,-3.1557596172e-1,1.4076003105e0,5.5892864425e-2,8.1554679198e-1,1.4142964692e-1
10.197959,1.0399690277e2,-2.9248279605e-3,9.3197675814e0,5.3127566563e-1,1.5609009693e-2,6.0906586441e-5,1.0393431554e2,-6.4289222976e-2,3.0790035104e0,3.0390447729e-1,3.5345952055e-1,3.0277841295e-2,1.0393348670e2,-3.1313662048e-1,1.4157987552e0,5.7492324153e-2,8.1220957113e-1,1.4045530652e-1
10.298980,1.0606760730e2,-2.8415175138e-3,9.4854223592e0,5.3350855886e-1,1.4368291970e-2,5.1609291404e-5,1.0600625245e2,-6.1790701885e-2,3.1204356285e0,3.0780042266e-1,3.4621603846e-1,2.9086041630e-2,1.0600332218e2,-3.1069115256e-1,1.4240788704e0,5.9111532404e-2,8.0885298775e-1,1.3947666599e-1
10.400000,1.0815871263e2,-2.7631785669e-3,9.6527093785e0,5.3569017360e-1,1.3215401733e-2,4.3659807488e-5,1.0809860934e2,-5.9367242456e-2,3.1622760988e0,3.1165535446e-1,3.3905178963e-1,2.7928667640e-2,1.0809357613e2,-3.0823997850e-1,1.4324406504e0,6.0750138446e-2,8.0547739534e-1,1.3849387819e-1
10.501020,1.1027021973e2,-2.6893473637e-3,9.8216286983e0,5.3782194364e-1,1.2145098091e-2,3.6874489524e-5,1.1021138391e2,-5.7017800985e-2,3.2045248859e0,3.1546914982e-1,3.3196802834e-1,2.6805379104e-2,1.1020424910e2,-3.0578351459e-1,1.4408840974e0,6.2407787076e-2,8.0208314824e-1,1.3750709672e-1
10.602041,1.1240212950e2,-2.6196099007e-3,9.9921803721e0,5.3990525865e-1,1.1152368626e-2,3.1092864447e-5,1.1234457434e2,-5.4741283016e-2,3.2471819633e0,3.1924172598e-1,3.2496593408e-1,2.5715803304e-2,1.1233534156e2,-3.0332217579e-1,1.4494092128e0,6.4084117546e-2,7.9867060159e-1,1.3651647583e-1
10.703061,1.1455444271e2,-2.5535967171e-3,1.0164364448e1,5.4194146541e-1,1.0232426608e-2,2.6174955565e-5,1.1449817852e2,-5.2536549628e-2,3.2902472986e0,3.2297303671e-1,3.1804661208e-1,2.4659536959e-2,1.1448685531e2,-3.0085637348e-1,1.4580160038e0,6.5778765099e-2,7.9524011122e-1,1.3552217039e-1
10.804082,1.1672716011e2,-2.4909781664e-3,1.0338180970e1,5.4393186919e-1,9.3807074820e-3,2.1998934244e-5,1.1667219480e2,-5.0402418792e-2,3.3337208678e0,3.2666307144e-1,3.1121109402e-1,2.3636148147e-2,1.1665878892e2,-2.9838652255e-1,1.4667044641e0,6.7491357803e-2,7.9179203371e-1,1.3452433586e-1
10.905102,1.1892028234e2,-2.4314601345e-3,1.0513629978e1,5.4587773492e-1,8.5928648910e-3,1.8458989871e-5,1.1886662117e2,-4.8337671578e-2,3.3776026403e0,3.3031185183e-1,3.0446033876e-1,2.2645178251e-2,1.1885114273e2,-2.9591303319e-1,1.4754745951e0,6.9221520933e-2,7.8832672616e-1,1.3352312822e-1
11.006122,1.2113380999e2,-2.3747801723e-3,1.0690711507e1,5.4778028847e-1,7.8647660240e-3,1.5463396267e-5,1.2108145573e2,-4.6341054410e-2,3.4218925868e0,3.3391943055e-1,2.9779523314e-1,2.1686143898e-2,1.2106391686e2,-2.9343631417e-1,1.4843263968e0,7.0968875764e-2,7.8484454629e-1,1.3251870397e-1
11.107143,1.2336774357e2,-2.3207040117e-3,1.0869425589e1,5.4964071785e-1,7.1924866711e-3,1.2932798199e-5,1.2331669703e2,-4.4411281541e-2,3.4665906867e0,3.3748588992e-1,2.9121659280e-1,2.0758538860e-2,1.2329711298e2,-2.9095676979e-1,1.4932598757e0,7.2733041398e-2,7.8134585226e-1,1.3151121999e-1
11.208163,1.2562208357e2,-2.2690224334e-3,1.1049772253e1,5.5146017439e-1,6.5723057532e-3,1.0798683434e-5,1.2557234342e2,-4.2547040539e-2,3.5116969149e0,3.4101133902e-1,2.8472516308e-1,1.9861835901e-2,1.2555072972e2,-2.8847480700e-1,1.5022750262e0,7.4513631535e-2,7.7783100272e-1,1.3050083361e-1
11.309184,1.2789683040e2,-2.2195484587e-3,1.1231751523e1,5.5323977387e-1,6.0006996364e-3,9.0020203061e-6,1.2784839317e2,-4.0746995141e-2,3.5572112450e0,3.4449591220e-1,2.7832162002e-1,1.8995488739e-2,1.2782476807e2,-2.8599082686e-1,1.5113718519e0,7.6310259084e-2,7.7430035663e-1,1.2948770247e-1
11.410204,1.3019198443e2,-2.1721148351e-3,1.1415363424e1,5.5498059767e-1,5.4743360481e-3,7.4920317275e-6,1.3014484493e2,-3.9009787455e-2,3.6031336570e0,3.4793976802e-1,2.7200657129e-1,1.8158933792e-2,1.3011922812e2,-2.8350522951e-1,1.5205503529e0,7.8122534002e-2,7.7075427329e-1,1.2847198451e-1
11.511224,1.3250754601e2,-2.1265717926e-3,1.1600607975e1,5.5668369386e-1,4.9900678943e-3,6.2251492636e-6,1.3246169705e2,-3.7334042763e-2,3.6494641255e0,3.5134308676e-1,2.6578055731e-1,1.7351591996e-2,1.3243411002e2,-2.8101841252e-1,1.5298105297e0,7.9950064389e-2,7.6719311220e-1,1.2745383793e-1
11.612245,1.3484351542e2,-2.0827850421e-3,1.1787485194e1,5.5835007825e-1,4.5449267971e-3,5.1640599850e-6,1.3479894874e2,-3.5718369792e-2,3.6962026408e0,3.5470607043e-1,2.5964405227e-1,1.6572870612e-2,1.3476941329e2,-2.7853077194e-1,1.5391523801e0,8.1792456302e-2,7.6361723311e-1,1.2643342108e-1
11.713265,1.3719989294e2,-2.0406339964e-3,1.1975995099e1,5.5998073544e-1,4.1361165382e-3,4.2768406274e-6,1.3715662221e2,-3.4161307446e-2,3.7433496542e0,3.5802897231e-1,2.5359746528e-1,1.5822164856e-2,1.3712514040e2,-2.7604269662e-1,1.5485759138e0,8.3649316936e-2,7.6002699587e-1,1.2541089253e-1
11.814286,1.3957667879e2,-2.0000101896e-3,1.2166137702e1,5.6157661980e-1,3.7610064497e-3,3.5362827475e-6,1.3953463222e2,-3.2661658046e-2,3.7909034662e0,3.6131191356e-1,2.4764114158e-1,1.5098859625e-2,1.3950128928e2,-2.7355457959e-1,1.5580811223e0,8.5520249032e-2,7.5642276038e-1,1.2438641086e-1
11.915306,1.4197387319e2,-1.9608158764e-3,1.2357913016e1,5.6313865649e-1,3.4171246885e-3,2.9191760405e-6,1.4193310108e2,-3.1217695944e-2,3.8388665293e0,3.6455531965e-1,2.4177536375e-1,1.4402331111e-2,1.4189785844e2,-2.7106681012e-1,1.5676679994e0,8.7404855246e-2,7.5280488662e-1,1.2336013476e-1
12.016327,1.4439147631e2,-1.9229627923e-3,1.2551321054e1,5.6466774237e-1,3.1021515449e-3,2.4058281269e-6,1.4435192162e2,-2.9828263268e-2,3.8872367049e0,3.6775931592e-1,2.3600035288e-1,1.3731948326e-2,1.4431485541e2,-2.6857976093e-1,1.5773365752e0,8.9302745101e-2,7.4917373443e-1,1.2233222287e-1
12.117347,1.4682948832e2,-1.8863710581e-3,1.2746361824e1,5.6616474694e-1,2.8139127897e-3,1.9795297703e-6,1.4679116348e2,-2.8491769342e-2,3.9360153911e0,3.7092428087e-1,2.3031626991e-1,1.3087074618e-2,1.4675227439e2,-2.6609382181e-1,1.5870868261e0,9.1213517710e-2,7.4552966365e-1,1.2130283380e-1
12.218367,1.4928790936e2,-1.8509682126e-3,1.2943035336e1,5.6763051321e-1,2.5503729532e-3,1.6260892153e-6,1.4925078370e2,-2.7206894600e-2,3.9852017330e0,3.7405045629e-1,2.2472321695e-1,1.2467069173e-2,1.4921011450e2,-2.6360937188e-1,1.5969187485e0,9.3136776424e-2,7.4187303379e-1,1.2027212598e-1
12.319388,1.5176673956e2,-1.8166883613e-3,1.3141341597e1,5.6906585860e-1,2.3096288350e-3,1.3335957192e-6,1.5173078700e2,-2.5972209438e-2,4.0347958295e0,3.7713815904e-1,2.1922123854e-1,1.1871288301e-2,1.5168837825e2,-2.6112678197e-1,1.6068323523e0,9.5072127923e-2,7.3820420433e-1,1.1924025778e-1
12.420408,1.5426597902e2,-1.7834714256e-3,1.3341280614e1,5.7047157573e-1,2.0899029882e-3,1.0919284250e-6,1.5423119168e2,-2.4786262653e-2,4.0847980506e0,3.8018773254e-1,2.1381032310e-1,1.1299086837e-2,1.5418706609e2,-2.5864642271e-1,1.6168276391e0,9.7019178156e-2,7.3452353436e-1,1.1820738726e-1
12.521429,1.5678562786e2,-1.7512624832e-3,1.3542852393e1,5.7184843329e-1,1.8895374381e-3,8.9258173830e-7,1.5675198659e2,-2.3647676961e-2,4.1352081764e0,3.8319949311e-1,2.0849040426e-1,1.0749819437e-2,1.5670617776e2,-2.5616866230e-1,1.6269046078e0,9.8977533731e-2,7.3083138263e-1,1.1717367225e-1
12.622449,1.5932568614e2,-1.7200111883e-3,1.3746056940e1,5.7319717675e-1,1.7069873891e-3,7.2844704846e-7,1.5929317097e2,-2.2555061759e-2,4.1860261954e0,3.8617377912e-1,2.0326136226e-1,1.0222841658e-2,1.5924571345e2,-2.5369386474e-1,1.6370632588e0,1.0094680303e-1,7.2712810754e-1,1.1613927026e-1
12.723469,1.6188615395e2,-1.6896712626e-3,1.3950894260e1,5.7451852919e-1,1.5408152320e-3,5.9352169046e-7,1.6185475416e2,-2.1507018463e-2,4.2372522971e0,3.8911094835e-1,1.9812302541e-1,9.7175112460e-3,1.6180567365e2,-2.5122238999e-1,1.6473035942e0,1.0292659637e-1,7.2341406702e-1,1.1510433841e-1
12.824490,1.6446703136e2,-1.6602000486e-3,1.4157364356e1,5.7581319200e-1,1.3896846102e-3,4.8279616749e-7,1.6443669840e2,-2.0502255235e-2,4.2888857290e0,3.9201131239e-1,1.9307517152e-1,9.2331890664e-3,1.6438605630e2,-2.4875459802e-1,1.6576256053e0,1.0491652397e-1,7.1968961852e-1,1.1406903340e-1
12.925510,1.6706831842e2,-1.6315581172e-3,1.4365467232e1,5.7708184558e-1,1.2523547682e-3,3.9208680391e-7,1.6703905581e2,-1.9539318770e-2,4.3409275357e0,3.9487529069e-1,1.8811752934e-1,8.7692402303e-3,1.6698686488e2,-2.4629083693e-1,1.6680293062e0,1.0691620250e-1,7.1595511884e-1,1.1303351142e-1
13.026531,1.6969001518e2,-1.6037089242e-3,1.4575202891e1,5.7832515005e-1,1.1276749701e-3,3.1791569199e-7,1.6966179311e2,-1.8616939638e-2,4.3933770537e0,3.9770321235e-1,1.8324978003e-1,8.3250349999e-3,1.6960809753e2,-2.4383145873e-1,1.6785146892e0,1.0892524684e-1,7.1221092427e-1,1.1199792816e-1
13.127551,1.7233212170e2,-1.5766185086e-3,1.4786571337e1,5.7954374591e-1,1.0145791641e-3,2.5734334486e-7,1.7230492646e2,-1.7733771751e-2,4.4462346078e0,4.0049546611e-1,1.7847155864e-1,7.8999496618e-3,1.7224975459e2,-2.4137680826e-1,1.6890817556e0,1.1094327613e-1,7.0845739043e-1,1.1096243871e-1
13.228571,1.7499463801e2,-1.5502552280e-3,1.4999572572e1,5.8073825469e-1,9.1208094216e-4,2.0797597244e-7,1.7496842901e2,-1.6888566380e-2,4.4994996626e0,4.0325239951e-1,1.7378245564e-1,7.4933673823e-3,1.7491183655e2,-2.3892722613e-1,1.6997305071e0,1.1296991233e-1,7.0469487207e-1,1.0992719750e-1
13.329592,1.7767756415e2,-1.5245895263e-3,1.5214206598e1,5.8190927952e-1,8.1926850621e-4,1.6780177248e-7,1.7765232713e2,-1.6080000240e-2,4.5531727463e0,4.0597441951e-1,1.6918201834e-1,7.1046789380e-3,1.7759434275e2,-2.3648305044e-1,1.7104609412e0,1.1500477950e-1,7.0092372332e-1,1.0889235832e-1
13.430612,1.8038090015e2,-1.4995937295e-3,1.5430473418e1,5.8305740582e-1,7.3530002453e-4,1.3516182662e-7,1.8035659205e2,-1.5306867425e-2,4.6072532847e0,4.0866187968e-1,1.6466975242e-1,6.7332834733e-3,1.8029727403e2,-2.3404461302e-1,1.7212730610e0,1.1704750591e-1,6.9714429741e-1,1.0785807415e-1
13.531633,1.8310464604e2,-1.4752418667e-3,1.5648373032e1,5.8418320179e-1,6.5939907748e-4,1.0869553080e-7,1.8308130240e2,-1.4567807046e-2,4.6617428508e0,4.1131524219e-1,1.6024512346e-1,6.3785890452e-3,1.8302063092e2,-2.3161224187e-1,1.7321668686e0,1.1909772288e-1,6.9335694667e-1,1.0682449720e-1
13.632653,1.8584880184e2,-1.4515095119e-3,1.5867905444e1,5.8528721902e-1,5.9085039007e-4,8.7267835625e-8,1.8582633992e2,-1.3861802881e-2,4.7166390802e0,4.1393477880e-1,1.5590755840e-1,6.0400133880e-3,1.8576441142e2,-2.2918626417e-1,1.7431423559e0,1.2115506322e-1,6.8956202256e-1,1.0579177884e-1
13.733673,1.8861336758e2,-1.4283736452e-3,1.6089070653e1,5.8636999303e-1,5.2899572350e-4,6.9958332460e-8,1.8859177072e2,-1.3187562270e-2,4.7719432950e0,4.1652094296e-1,1.5165644705e-1,5.7169842330e-3,1.8852861492e2,-2.2676700069e-1,1.7541995203e0,1.2321916442e-1,6.8575987542e-1,1.0476006954e-1
13.834694,1.9139834328e2,-1.4058125298e-3,1.6311868662e1,5.8743204377e-1,4.7322996542e-4,5.5973941926e-8,1.9137760646e2,-1.2543909132e-2,4.8276557283e0,4.1907413476e-1,1.4749114358e-1,5.4089399637e-3,1.9131324906e2,-2.2435475654e-1,1.7653383925e0,1.2528967377e-1,6.8195085468e-1,1.0372951879e-1
13.935714,1.9420372895e2,-1.3838056034e-3,1.6536299472e1,5.8847387615e-1,4.2299744234e-4,4.4739863370e-8,1.9418382925e2,-1.1929737068e-2,4.8837760220e0,4.2159472784e-1,1.4341096806e-1,5.1153299573e-3,1.9411830608e2,-2.2194985335e-1,1.7765589412e0,1.2736623095e-1,6.7813530861e-1,1.0270027511e-1
14.036735,1.9702952461e2,-1.3623333822e-3,1.6762363083e1,5.8949598050e-1,3.7778845885e-4,3.5666744225e-8,1.9701042509e2,-1.1343957078e-2,4.9403038959e0,4.2408310093e-1,1.3941520784e-1,4.8356149782e-3,1.9694378744e2,-2.1955259547e-1,1.7878611724e0,1.2944848648e-1,6.7431358433e-1,1.0167248593e-1
14.137755,1.9987573028e2,-1.3413773752e-3,1.6990059497e1,5.9049883306e-1,3.3713595406e-4,2.8427166399e-8,1.9985742064e2,-1.0785449018e-2,4.9972398824e0,4.2653966849e-1,1.3550311917e-1,4.5692675340e-3,1.9978969430e2,-2.1716328308e-1,1.7992450905e0,1.3153609473e-1,6.7048602780e-1,1.0064629764e-1
14.238776,2.0274234597e2,-1.3209200084e-3,1.7219388715e1,5.9148289644e-1,3.0061240608e-4,2.2584572434e-8,2.0272479630e2,-1.0253184476e-2,5.0545835887e0,4.2896480396e-1,1.3167392851e-1,4.3157720866e-3,2.0265602878e2,-2.1478221042e-1,1.8107107040e0,1.3362871492e-1,6.6665298375e-1,9.9621855421e-2
14.339796,2.0562937169e2,-1.3009445565e-3,1.7450350737e1,5.9244862004e-1,2.6782688735e-4,1.7942511477e-8,2.0561255888e2,-9.7461249755e-3,5.1123351500e0,4.3135890318e-1,1.2792683413e-1,4.0746253871e-3,2.0554278466e2,-2.1240967798e-1,1.8222579881e0,1.3572600451e-1,6.6281479548e-1,9.8599303245e-2
14.440816,2.0853680745e2,-1.2814350825e-3,1.7682945564e1,5.9339644047e-1,2.3842230360e-4,1.4202669263e-8,2.0852070853e2,-9.2632683546e-3,5.1704945682e0,4.3372235516e-1,1.2426100746e-1,3.8453365996e-3,2.0844996777e2,-2.1004596548e-1,1.8338869660e0,1.3782763407e-1,6.5897180517e-1,9.7578783905e-2
14.541837,2.1146465327e2,-1.2623763832e-3,1.7917173197e1,5.9432678201e-1,2.1207281651e-4,1.1241354514e-8,2.1144924547e2,-8.8036394780e-3,5.2290618463e0,4.3605554772e-1,1.2067559454e-1,3.6274275481e-3,2.1137757853e2,-2.0769135495e-1,1.8455976393e0,1.3993327471e-1,6.5512435339e-1,9.6560438833e-2
14.642857,2.1441290915e2,-1.2437539394e-3,1.8153033636e1,5.9524005693e-1,1.8848143628e-4,8.8912202045e-9,2.1439817007e2,-8.3662901898e-3,5.2880369905e0,4.3835886729e-1,1.1716971746e-1,3.4204326730e-3,2.1432560907e2,-2.0534613436e-1,1.8573899766e0,1.4204259613e-1,6.5127277947e-1,9.5544408156e-2
14.743878,2.1738157509e2,-1.2255538723e-3,1.8390526883e1,5.9613666594e-1,1.6737770241e-4,7.0140231401e-9,2.1736748253e2,-7.9502997509e-3,5.3474200031e0,4.4063269837e-1,1.1374247573e-1,3.2238992862e-3,2.1729406941e2,-2.0301056325e-1,1.8692640180e0,1.4415528547e-1,6.4741742111e-1,9.4530830596e-2
14.844898,2.2037065112e2,-1.2077629029e-3,1.8629652937e1,5.9701699851e-1,1.4851560192e-4,5.5078999139e-9,2.2035718318e2,-7.5547743468e-3,5.4072108892e0,4.4287742361e-1,1.1039294768e-1,3.0373874615e-3,2.2028295479e2,-2.0068491554e-1,1.8812197444e0,1.4627102393e-1,6.4355861451e-1,9.3519843445e-2
14.945918,2.2338013723e2,-1.1903683155e-3,1.8870411799e1,5.9788143324e-1,1.3167154921e-4,4.3364707381e-9,2.2336727276e2,-7.1788467614e-3,5.4674096616e0,4.4509342373e-1,1.0712019182e-1,2.8604702311e-3,2.2329226502e2,-1.9836945406e-1,1.8932571552e0,1.4838950076e-1,6.3969669435e-1,9.2511582494e-2
15.046939,2.2641003344e2,-1.1733579244e-3,1.9112803470e1,5.9873033824e-1,1.1664263698e-4,3.3978722058e-9,2.2639772821e2,-6.8217014272e-3,5.5280158576e0,4.4728106005e-1,1.0392324813e-1,2.6927334184e-3,2.2632199857e2,-1.9606443827e-1,1.9053762441e0,1.5051040903e-1,6.3583199364e-1,9.1506182071e-2
15.147959,2.2946033974e2,-1.1567200432e-3,1.9356827949e1,5.9956407140e-1,1.0324477250e-4,2.6702764444e-9,2.2944861900e2,-6.4824529577e-3,5.5890308643e0,4.4944075759e-1,1.0080113948e-1,2.5337756379e-3,2.2937216026e2,-1.9377011442e-1,1.9175770304e0,1.5263345106e-1,6.3196484374e-1,9.0503774889e-2
15.248980,2.3253105615e2,-1.1404434572e-3,1.9602485238e1,6.0038298075e-1,9.1311244034e-5,2.0736479200e-9,2.3251987653e2,-6.1603862386e-3,5.6504533080e0,4.5157283979e-1,9.7752872824e-2,2.3832082297e-3,2.3244274630e2,-1.9148673457e-1,1.9298594992e0,1.5475832806e-1,6.2809557431e-1,8.9504492105e-2
15.350000,2.3562218266e2,-1.1245173974e-3,1.9849775337e1,6.0118740476e-1,8.0691156626e-5,1.6370904632e-9,2.3561152417e2,-5.8547163924e-3,5.7122836539e0,4.5367769310e-1,9.4777440548e-2,2.2406552307e-3,2.3553376996e2,-1.8921452417e-1,1.9422237034e0,1.5688475786e-1,6.2422451321e-1,8.8508463145e-2
15.451020,2.3873371930e2,-1.1089315170e-3,2.0098698246e1,6.0197767266e-1,7.1248050176e-5,1.2587406673e-9,2.3872356276e2,-5.5647078267e-3,5.7745219166e0,4.5575568480e-1,9.1873821680e-2,2.1057530830e-3,2.3864519131e2,-1.8695376986e-1,1.9546694833e0,1.5901242673e-1,6.2035198654e-1,8.7515815838e-2
15.552041,2.4186566605e2,-1.0936758692e-3,2.0349253966e1,6.0275410468e-1,6.2858729365e-5,9.8953023553e-10,2.4185599197e2,-5.2896514371e-3,5.8371680874e0,4.5780717828e-1,8.9040983133e-2,1.9781507435e-3,2.4177705588e2,-1.8470464643e-1,1.9671970213e0,1.6114108451e-1,6.1647831859e-1,8.6526676227e-2
15.653061,2.4501802293e2,-1.0787408867e-3,2.0601442496e1,6.0351701238e-1,5.5411956595e-5,7.6397554949e-10,2.4500881280e2,-5.0288618971e-3,5.9002221840e0,4.5983253461e-1,8.6277880925e-2,1.8575092618e-3,2.4492934273e2,-1.8246740626e-1,1.9798062335e0,1.6327044043e-1,6.1260383174e-1,8.5541168606e-2
