lambda,ntilde_eta50,sigmaz_eta50,x2_eta50,u4x_eta50,gap_eta50,cv_eta50,ntilde_eta200,sigmaz_eta200,x2_eta200,u4x_eta200,gap_eta200,cv_eta200,ntilde_eta1000,sigmaz_eta1000,x2_eta1000,u4x_eta1000,gap_eta1000,cv_eta1000
7.167347,5.1335779712e1,-2.2627507992e-2,5.1075325083e0,4.3110205560e-1,1.2811543293e-1,1.6147079812e-2,5.1207145408e1,-3.2300424289e-1,2.0249584444e0,1.7067514861e-1,5.9827003543e-1,2.5516607370e-1,5.1304466978e1,-6.4756984297e-1,1.2052842195e0,1.9333573356e-2,9.0235992564e-1,3.9513491960e-1
7.268367,5.2796883668e1,-2.0664747894e-2,5.2243656497e0,4.3581632299e-1,1.2085618081e-1,1.4394935228e-2,5.2665141875e1,-3.1472500949e-1,2.0541198796e0,1.7543921364e-1,5.8960876959e-1,2.5012897079e-1,5.2761203077e1,-6.4453903895e-1,1.2111127279e0,2.0250709423e-2,8.9973193214e-1,3.9431953791e-1
7.369388,5.4278224715e1,-1.8879685296e-2,5.3428212047e0,4.4040962936e-1,1.1391519994e-1,1.2809724896e-2,5.4143681978e1,-3.0652507897e-1,2.0836915135e0,1.8019838181e-1,5.8095431056e-1,2.4506303436e-1,5.4238344864e1,-6.4147723304e-1,1.2170228641e0,2.1193108427e-2,8.9707497246e-1,3.9348736226e-1
7.470408,5.5779806926e1,-1.7258397586e-2,5.4628994154e0,4.4488515165e-1,1.0728521644e-1,1.1378644860e-2,5.5642767151e1,-2.9840902210e-1,2.1136733803e0,1.8495001786e-1,5.7231006484e-1,2.3997307421e-1,5.5735892584e1,-6.3838488375e-1,1.2230146286e0,2.2160786450e-2,8.9438934879e-1,3.9263823811e-1
7.571429,5.7301635194e1,-1.5787718287e-2,5.5846005748e0,4.4924602763e-1,1.0095863769e-1,1.0089458368e-2,5.7162395085e1,-2.9038125574e-1,2.1440654405e0,1.8969159780e-1,5.6367938235e-1,2.3486395917e-1,5.7253846550e1,-6.3526245432e-1,1.2290880220e0,2.3153741663e-2,8.9167536586e-1,3.9177201352e-1
7.672449,5.8843715016e1,-1.4455240740e-2,5.7079250114e0,4.5349534948e-1,9.4927594927e-2,8.9305310303e-3,5.8702566594e1,-2.8244599766e-1,2.1748677183e0,1.9442072943e-1,5.5506555461e-1,2.2974060184e-1,5.8792207327e1,-6.3211041238e-1,1.2352430460e0,2.4171954700e-2,8.8893333095e-1,3.9088853932e-1
7.773469,6.0406052497e1,-1.3249313600e-2,5.8328730924e0,4.5763615885e-1,8.9183984421e-2,7.8908543564e-3,6.0263274289e1,-2.7460732457e-1,2.2060800753e0,1.9913511587e-1,5.4647181293e-1,2.2460794303e-1,6.0350976051e1,-6.2892922929e-1,1.2414797045e0,2.5215389159e-2,8.8616355383e-1,3.8998766934e-1
7.874490,6.1988650032e1,-1.2159044945e-2,5.9594448806e0,4.6167143195e-1,8.3719507178e-2,6.9600590577e-3,6.1844521983e1,-2.6686905972e-1,2.2377025983e0,2.0383261279e-1,5.3790132671e-1,2.1947093628e-1,6.1930152041e1,-6.2571938432e-1,1.2477979941e0,2.6283990289e-2,8.8336634673e-1,3.8906926057e-1
7.975510,6.3591526307e1,-1.1174218308e-2,6.0876417346e0,4.6560412676e-1,7.8525706990e-2,6.1284193289e-3,6.3446303665e1,-2.5923488474e-1,2.2697351789e0,2.0851116242e-1,5.2935720185e-1,2.1433453215e-1,6.3529736979e1,-6.2248135713e-1,1.2541979210e0,2.7377688118e-2,8.8054202421e-1,3.8813317331e-1
8.076531,6.5214676348e1,-1.0285407859e-2,6.2174631186e0,4.6943707986e-1,7.3594006814e-2,5.3868495306e-3,6.5068617781e1,-2.5170825747e-1,2.3021777989e0,2.1316883412e-1,5.2084247918e-1,2.0920366281e-1,6.5149732353e1,-6.1921563228e-1,1.2606794906e0,2.8496396096e-2,8.7769090322e-1,3.8717927142e-1
8.177551,6.6858111230e1,-9.4838195657e-3,6.3489097765e0,4.7317310453e-1,6.8915743382e-2,4.7268943090e-3,6.6711461680e1,-2.4429243924e-1,2.3350304192e0,2.1780380510e-1,5.1236013314e-1,2.0408322661e-1,6.6790136366e1,-6.1592270450e-1,1.2672426951e0,2.9640009266e-2,8.7481330285e-1,3.8620742240e-1
8.278571,6.8521838079e1,-8.7613320323e-3,6.4819821362e0,4.7681493897e-1,6.4482200002e-2,4.1407133467e-3,6.8374832096e1,-2.3699048932e-1,2.3682929897e0,2.2241435912e-1,5.0391307030e-1,1.9897807303e-1,6.8450951973e1,-6.1260306458e-1,1.2738875456e0,3.0808410216e-2,8.7190954451e-1,3.8521749771e-1
8.379592,7.0205863972e1,-8.1104540155e-3,6.6166806220e0,4.8036525528e-1,6.0284637475e-2,3.6210617691e-3,7.0058725129e1,-2.2980526274e-1,2.4019654483e0,2.2699888359e-1,4.9550412821e-1,1.9389298788e-1,7.0132177400e1,-6.0925721577e-1,1.2806140345e0,3.2001462847e-2,8.6897995167e-1,3.8420937282e-1
8.480612,7.1910195863e1,-7.5242937721e-3,6.7530056503e0,4.8382665871e-1,5.6314323160e-2,3.1612670573e-3,7.1763139338e1,-2.2273939347e-1,2.4360477832e0,2.3155587485e-1,4.8713607422e-1,1.8883267904e-1,7.1833815602e1,-6.0588565732e-1,1.2874221730e0,3.3219019430e-2,8.6602484994e-1,3.8318292749e-1
8.581633,7.3634840721e1,-6.9965269075e-3,6.8909576411e0,4.8720168777e-1,5.2562558108e-2,2.7552033680e-3,7.3488069727e1,-2.1579532322e-1,2.4705399121e0,2.3608391871e-1,4.7881160439e-1,1.8380176263e-1,7.3555865741e1,-6.0248889910e-1,1.2943119571e0,3.4460914974e-2,8.6304456686e-1,3.8213804585e-1
8.682653,7.5379805245e1,-6.5213645903e-3,7.0305369964e0,4.9049281370e-1,4.9020702286e-2,2.3972639356e-3,7.5233512944e1,-2.0897527513e-1,2.5054417867e0,2.4058170139e-1,4.7053334254e-1,1.7880474966e-1,7.5298329066e1,-5.9906745137e-1,1.3012833913e0,3.5726971835e-2,8.6003943198e-1,3.8107461666e-1
8.783673,7.7145095912e1,-6.0935207934e-3,7.1717441051e0,4.9370244101e-1,4.5680197920e-2,2.0823322957e-3,7.6999464577e1,-2.0228126705e-1,2.5407533380e0,2.4504799901e-1,4.6230383934e-1,1.7384603358e-1,7.7061206442e1,-5.9562182896e-1,1.3083364784e0,3.7016998384e-2,8.5700977679e-1,3.7999253349e-1
8.884694,7.8930724515e1,-5.7081702679e-3,7.3145797852e0,4.9683291754e-1,4.2532590933e-2,1.8057526759e-3,7.8785921295e1,-1.9571510204e-1,2.5764745193e0,2.4948167981e-1,4.5412557151e-1,1.6892987824e-1,7.8844497292e1,-5.9215255294e-1,1.3154712155e0,3.8330788656e-2,8.5395593453e-1,3.7889169481e-1
8.985714,8.0736680468e1,-5.3609646595e-3,7.4590430720e0,4.9988648731e-1,3.9569550523e-2,1.5633003095e-3,8.0592878832e1,-1.8927837900e-1,2.6126052657e0,2.5388169575e-1,4.4600094113e-1,1.6406040683e-1,8.0648203062e1,-5.8866014464e-1,1.3226876078e0,3.9668125336e-2,8.5087824028e-1,3.7777200428e-1
9.086735,8.2562986070e1,-5.0479054985e-3,7.6051356342e0,5.0286538708e-1,3.6782886926e-2,1.3511518737e-3,8.2420332962e1,-1.8297248966e-1,2.6491455138e0,2.5824708166e-1,4.3793227502e-1,1.5924159150e-1,8.2472322590e1,-5.8514513340e-1,1.3299856501e0,4.1028776798e-2,8.4777703082e-1,3.7663337083e-1
9.187755,8.4409641202e1,-4.7654098968e-3,7.7528573549e0,5.0577175166e-1,3.4164567374e-2,1.1658563271e-3,8.4268279307e1,-1.7679862171e-1,2.6860951974e0,2.6257695155e-1,4.2992182415e-1,1.5447724385e-1,8.4316859997e1,-5.8160804307e-1,1.3373653582e0,4.2412503442e-2,8.4465264452e-1,3.7547570889e-1
9.288776,8.6276650999e1,-4.5102334940e-3,7.9022085430e0,5.0860766287e-1,3.1706730339e-2,1.0043067596e-3,8.6136713598e1,-1.7075776027e-1,2.7234542531e0,2.6687049594e-1,4.2197176326e-1,1.4977100642e-1,8.6181813227e1,-5.7804941139e-1,1.3448267233e0,4.3819049594e-2,8.4150542144e-1,3.7429893850e-1
9.389796,8.8164020273e1,-4.2794523021e-3,8.0531894877e0,5.1137514120e-1,2.9401698079e-2,8.6371298312e-4,8.8025631289e1,-1.6485069267e-1,2.7612226120e0,2.7112697776e-1,4.1408419046e-1,1.4512634487e-1,8.8067184211e1,-5.7446977263e-1,1.3523697527e0,4.5248151580e-2,8.3833570315e-1,3.7310298556e-1
9.490816,9.0071753539e1,-4.0704362127e-3,8.2058004605e0,5.1407614708e-1,2.7241987578e-2,7.4157540803e-4,8.9935027871e1,-1.5907801073e-1,2.7994002062e0,2.7534572992e-1,4.0626112696e-1,1.4054654134e-1,8.9972971805e1,-5.7086966938e-1,1.3599944411e0,4.6699532868e-2,8.3514383262e-1,3.7188778196e-1
9.591837,9.1999855009e1,-3.8808239608e-3,8.3600417148e0,5.1671258219e-1,2.5220319918e-2,6.3566012977e-4,9.1864899154e1,-1.5344011362e-1,2.8379869746e0,2.7952615282e-1,3.9850451685e-1,1.3603468856e-1,9.1899178098e1,-5.6724964190e-1,1.3677007963e0,4.8172909326e-2,8.3193015436e-1,3.7065326572e-1
9.692857,9.3948328602e1,-3.7084995358e-3,8.5159134861e0,5.1928629090e-1,2.3329628148e-2,5.4397542408e-4,9.3815240295e1,-1.4793721626e-1,2.8769828428e0,2.8366770914e-1,3.9081622705e-1,1.3159368492e-1,9.3845803343e1,-5.6361023639e-1,1.3754888187e0,4.9667985844e-2,8.2869501405e-1,3.6939938107e-1
9.793878,9.5917177949e1,-3.5515700657e-3,8.6734159931e0,5.2179906163e-1,2.1563063798e-2,4.6474960254e-4,9.5786046616e1,-1.4256935071e-1,2.9163877400e0,2.8776992269e-1,3.8319804717e-1,1.2722623073e-1,9.5812847643e1,-5.5995200219e-1,1.3833585083e0,5.1184458067e-2,8.2543875879e-1,3.6812607889e-1
9.894898,9.7906406407e1,-3.4083451664e-3,8.8325494376e0,5.2425262830e-1,1.9914001977e-2,3.9641025069e-4,9.7777314170e1,-1.3733636933e-1,2.9562016098e0,2.9183237663e-1,3.7565168966e-1,1.2293482510e-1,9.7800311518e1,-5.5627549065e-1,1.3913098665e0,5.2722013304e-2,8.2216173689e-1,3.6683331650e-1
9.995918,9.9916017065e1,-3.2773177418e-3,8.9933140055e0,5.2664867176e-1,1.8376045256e-2,3.3756504126e-4,9.9789037923e1,-1.3223795714e-1,2.9964243741e0,2.9585470689e-1,3.6817878984e-1,1.1872176389e-1,9.9808197016e1,-5.5258125315e-1,1.3993429009e0,5.4280331867e-2,8.1886429776e-1,3.6552105805e-1
10.096939,1.0194601276e2,-3.1571461983e-3,9.1557098675e0,5.2898882125e-1,1.6943026347e-2,2.8698375536e-4,1.0182121356e2,-1.2727363081e-1,3.0370559689e0,2.9983660307e-1,3.6078090620e-1,1.1458913865e-1,1.0183650319e2,-5.4886984852e-1,1.4074576073e0,5.5859084009e-2,8.1554679198e-1,3.6418927461e-1
10.197959,1.0399639608e2,-3.0466380306e-3,9.3197371799e0,5.3127465583e-1,1.5609009693e-2,2.4358183873e-4,1.0387383663e2,-1.2244274787e-1,3.0780963276e0,3.0377780412e-1,3.5345952055e-1,1.1053883631e-1,1.0388523031e2,-5.4514183585e-1,1.4156539861e0,5.7457933672e-2,8.1220957113e-1,3.6283794431e-1
10.298980,1.0606716940e2,-2.9447347251e-3,9.4853960852e0,5.3350770579e-1,1.4368291970e-2,2.0640520233e-4,1.0594690264e2,-1.1774451275e-1,3.1195453820e0,3.0767809581e-1,3.4621603846e-1,1.0657253970e-1,1.0595438062e2,-5.4139777332e-1,1.4239320458e0,5.9076539487e-2,8.0885298775e-1,3.6146705241e-1
10.400000,1.0815833487e2,-2.8504979245e-3,9.6526867131e0,5.3568945410e-1,1.3215401733e-2,1.7461633979e-4,1.0804040750e2,-1.1317798172e-1,3.1614030718e0,3.1153730914e-1,3.3905178963e-1,1.0269172911e-1,1.0804395275e2,-5.3763822700e-1,1.4322917804e0,6.0714550924e-2,8.0547739534e-1,3.6007659155e-1
10.501020,1.1026989446e2,-2.7630967846e-3,9.8216091816e0,5.3782133778e-1,1.2145098091e-2,1.4748165268e-4,1.1015434668e2,-1.0874207237e-1,3.2036693281e0,3.1535531637e-1,3.3196802834e-1,9.8897684329e-2,1.1015394756e2,-5.3386376132e-1,1.4407331928e0,6.2371613264e-2,8.0208314824e-1,3.5866656183e-1
10.602041,1.1240184991e2,-2.6817964607e-3,9.9921635971e0,5.3990474929e-1,1.1152368626e-2,1.2435985263e-4,1.1228871623e2,-1.0443556727e-1,3.2463440922e0,3.1913203040e-1,3.2496593408e-1,9.5191487584e-2,1.1228436584e2,-5.3007494268e-1,1.4492562856e0,6.4047366221e-2,7.9867060159e-1,3.5723697085e-1
10.703061,1.1455420285e2,-2.6059476510e-3,1.0164350056e1,5.4194103789e-1,1.0232426608e-2,1.0469157860e-4,1.1444351187e2,-1.0025712370e-1,3.2894272992e0,3.2286740107e-1,3.1804661208e-1,9.1574027254e-2,1.1443520994e2,-5.2627233665e-1,1.4578610676e0,6.5741445699e-2,7.9524011122e-1,3.5578783399e-1
10.804082,1.1672695469e2,-2.5349771293e-3,1.0338168645e1,5.4393151093e-1,9.3807074820e-3,8.7989945314e-5,1.1661872987e2,-9.6205278036e-2,3.3329188945e0,3.2656141435e-1,3.1121109402e-1,8.8046001889e-2,1.1660647831e2,-5.2245651661e-1,1.4665475323e0,6.7453479893e-2,7.9179203371e-1,3.5431917441e-1
10.905102,1.1892010673e2,-2.4683791968e-3,1.0513619442e1,5.4587743518e-1,8.5928648910e-3,7.3831870395e-5,1.1881436618e2,-9.2278455676e-2,3.3768188160e0,3.3021408883e-1,3.0446033876e-1,8.4607925266e-2,1.1879817157e2,-5.1862805386e-1,1.4753156816e0,6.9183094480e-2,7.8832672616e-1,3.5283102319e-1
11.006122,1.2113366014e2,-2.4057079841e-3,1.0690702516e1,5.4778003810e-1,7.8647660240e-3,6.1850718339e-5,1.2103041686e2,-8.8474976672e-2,3.4211270042e0,3.3382547448e-1,2.9779523314e-1,8.1260131607e-2,1.2101029006e2,-5.1478752147e-1,1.4841655163e0,7.0929911087e-2,7.8484454629e-1,3.5132341943e-1
11.107143,1.2336761593e2,-2.3465705385e-3,1.0869417931e1,5.4964050906e-1,7.1924866711e-3,5.1729191910e-5,1.2326687854e2,-8.4793061695e-2,3.4658434097e0,3.3739565141e-1,2.9121659280e-1,7.8002781454e-2,1.2324283597e2,-5.1093549070e-1,1.4930970447e0,7.2693549406e-2,7.8134585226e-1,3.4979641041e-1
11.208163,1.2562197504e2,-2.2906206308e-3,1.1049765741e1,5.5146000054e-1,6.5723057532e-3,4.3193336751e-5,1.2552374767e2,-8.1230841466e-2,3.5109679790e0,3.4092472679e-1,2.8472516308e-1,7.4835867992e-2,1.2549580787e2,-5.0707253954e-1,1.5021102606e0,7.4473623223e-2,7.7783100272e-1,3.4825005153e-1
11.309184,1.2789673829e2,-2.2375532221e-3,1.1231745997e1,5.5323962936e-1,6.0006996364e-3,3.6007098970e-5,1.2780102068e2,-7.7786363291e-2,3.5565006580e0,3.4441283340e-1,2.7832162002e-1,7.1759223662e-2,1.2776920711e2,-5.0319924242e-1,1.5112051690e0,7.6269745896e-2,7.7430035663e-1,3.4668440660e-1
11.410204,1.3019190640e2,-2.1870995302e-3,1.1415358742e1,5.5498047773e-1,5.4743360481e-3,2.9967457522e-5,1.3009869444e2,-7.4457596896e-2,3.6024414000e0,3.4786012859e-1,2.7200657129e-1,6.8772527142e-2,1.3006303401e2,-4.9931617615e-1,1.5203817706e0,7.8081527679e-2,7.7075427329e-1,3.4509954769e-1
11.511224,1.3250748002e2,-2.1390226432e-3,1.1600604016e1,5.5668359448e-1,4.9900678943e-3,2.4900145945e-5,1.3241676560e2,-7.1242443220e-2,3.6487901539e0,3.5126679172e-1,2.6578055731e-1,6.5875310640e-2,1.3237728894e2,-4.9542391796e-1,1.5296400665e0,7.9908576957e-2,7.6719311220e-1,3.4349555541e-1
11.612245,1.3484345972e2,-2.0931136263e-3,1.1787481852e1,5.5834999604e-1,4.5449267971e-3,2.0655919798e-5,1.3475523176e2,-6.8138738148e-2,3.6955468865e0,3.5463302429e-1,2.5964405227e-1,6.3066967254e-2,1.3471197151e2,-4.9152304669e-1,1.5389800546e0,8.1750499963e-2,7.6361723311e-1,3.4187251894e-1
11.713265,1.3719984600e2,-2.0491880756e-3,1.1975992282e1,5.5998066753e-1,4.1361165382e-3,1.7107173335e-5,1.3711411615e2,-6.5144196920e-2,3.7427120766e0,3.5795908281e-1,2.5359746528e-1,6.0346758692e-2,1.3706708488e2,-4.8761413600e-1,1.5484017473e0,8.3606904524e-2,7.6002699587e-1,3.4023053595e-1
11.814286,1.3957663931e2,-2.0070830723e-3,1.2166135332e1,5.6157656380e-1,3.7610064497e-3,1.4144985471e-5,1.3949332290e2,-6.2256786879e-2,3.7902838203e0,3.6124507570e-1,2.4764114158e-1,5.7713823204e-2,1.3944262676e2,-4.8369776799e-1,1.5579051347e0,8.5477393271e-2,7.5642276038e-1,3.3856971272e-1
11.915306,1.4197384003e2,-1.9666544990e-3,1.2357911027e1,5.6313861039e-1,3.4171246885e-3,1.1676573195e-5,1.4189298618e2,-5.9473854082e-2,3.8382648141e0,3.6449144696e-1,2.4177536375e-1,5.5167183134e-2,1.4183859552e2,-4.7977452366e-1,1.5674902102e0,8.7361568829e-2,7.5280488662e-1,3.3689016438e-1
12.016327,1.4439144852e2,-1.9277746758e-3,1.2551319386e1,5.6466770448e-1,3.1021515449e-3,9.6232688520e-6,1.4431298622e2,-5.6793339861e-2,3.8866526740e0,3.6769830700e-1,2.3600035288e-1,5.2705752983e-2,1.4425500043e2,-4.7584496741e-1,1.5771570102e0,8.9259042122e-2,7.4917373443e-1,3.3519201465e-1
12.117347,1.4682946507e2,-1.8903302868e-3,1.2746360429e1,5.6616471584e-1,2.8139127897e-3,7.9180463217e-6,1.4675339872e2,-5.4212677395e-2,3.9354489260e0,3.7086604476e-1,2.3031626991e-1,5.0328347235e-2,1.4669183468e2,-4.7190968752e-1,1.5869055073e0,9.1169411510e-2,7.4552966365e-1,3.3347539610e-1
12.218367,1.4928788994e2,-1.8542205597e-3,1.2943034170e1,5.6763048773e-1,2.5503729532e-3,6.5043423092e-6,1.4921417523e2,-5.1729572393e-2,3.9846526113e0,3.7399489721e-1,2.2472321695e-1,4.8033688377e-2,1.4914909739e2,-4.6796926273e-1,1.5967356973e0,9.3092280371e-2,7.4187303379e-1,3.3174044988e-1
12.319388,1.5176672337e2,-1.8193556745e-3,1.3141340625e1,5.6906583775e-1,2.3096288350e-3,5.3343974287e-6,1.5169531997e2,-4.9341585711e-2,4.0342638242e0,3.7708518308e-1,2.1922123854e-1,4.5820414263e-2,1.5162679178e2,-4.6402426507e-1,1.6066475929e0,9.5027255938e-2,7.3820420433e-1,3.2998732619e-1
12.420408,1.5426596555e2,-1.7856553718e-3,1.3341279805e1,5.7047155871e-1,2.0899029882e-3,4.3676700443e-6,1.5419685205e2,-4.7046234360e-2,4.0842829562e0,3.8013724925e-1,2.1381032310e-1,4.3687086261e-2,1.5412491855e2,-4.6007526952e-1,1.6166411965e0,9.6973944366e-2,7.3452353436e-1,3.2821618387e-1
12.521429,1.5678561666e2,-1.7530477400e-3,1.3542851722e1,5.7184841941e-1,1.8895374381e-3,3.5703269532e-6,1.5671875829e2,-4.4841099077e-2,4.1347097521e0,3.8315141205e-1,2.0849040426e-1,4.1632196371e-2,1.5664347757e2,-4.5612285126e-1,1.6267165072e0,9.8931952345e-2,7.3083138263e-1,3.2642719072e-1
12.622449,1.5932567685e2,-1.7214681573e-3,1.3746056383e1,5.7319716545e-1,1.7069873891e-3,2.9137881938e-6,1.5926103705e2,-4.2723731451e-2,4.1855441867e0,3.8612801128e-1,2.0326136226e-1,3.9654174790e-2,1.5918246925e2,-4.5216758357e-1,1.6368735263e0,1.0090088840e-1,7.2712810754e-1,3.2462052317e-1
12.723469,1.6188614626e2,-1.6908583721e-3,1.3950893799e1,5.7451852001e-1,1.5408152320e-3,2.3740867618e-6,1.6182369770e2,-4.0691662751e-2,4.2367864547e0,3.8906740727e-1,1.9812302541e-1,3.7751397089e-2,1.6174189435e2,-4.4821003789e-1,1.6471122564e0,1.0288036301e-1,7.2341406702e-1,3.2279636660e-1
12.824490,1.6446702500e2,-1.6611657038e-3,1.4157363975e1,5.7581318455e-1,1.3896846102e-3,1.9312283257e-6,1.6440669847e2,-3.8742531405e-2,4.2884357268e0,3.9196990957e-1,1.9307517152e-1,3.5922190931e-2,1.6432175056e2,-4.4425078868e-1,1.6574326880e0,1.0486998617e-1,7.1968961852e-1,3.2095491508e-1
12.925510,1.6706831318e2,-1.6323423486e-3,1.4365466917e1,5.7708183954e-1,1.2523547682e-3,1.5684054233e-6,1.6701009537e2,-3.6873793833e-2,4.3404931292e0,3.9483594458e-1,1.8811752934e-1,3.4164843048e-2,1.6692204223e2,-4.4029039908e-1,1.6678348383e0,1.0686937515e-1,7.1595511884e-1,3.1909637128e-1
13.026531,1.6969001087e2,-1.6043447779e-3,1.4575202632e1,5.7832514517e-1,1.1276749701e-3,1.2716482161e-6,1.6963385167e2,-3.5083102371e-2,4.3929579320e0,3.9766584002e-1,1.8324978003e-1,3.2477605622e-2,1.6954276731e2,-4.3632943974e-1,1.6783186986e0,1.0887814460e-1,7.1221092427e-1,3.1722094693e-1
13.127551,1.7233211815e2,-1.5771332169e-3,1.4786571124e1,5.7954374197e-1,1.0145791641e-3,1.0294024833e-6,1.7227798433e2,-3.3368024489e-2,4.4458304793e0,4.0045998803e-1,1.7847155864e-1,3.0858702477e-2,1.7218392635e2,-4.3236847559e-1,1.6888842709e0,1.1089591374e-1,7.0845739043e-1,3.1532886205e-1
13.228571,1.7499463510e2,-1.5506711922e-3,1.4999572398e1,5.8073825151e-1,9.1208094216e-4,8.3190388978e-7,1.7494246389e2,-3.1726233574e-2,4.4991101857e0,4.0321873586e-1,1.7378245564e-1,2.9306334880e-2,1.7484552009e2,-4.2840806913e-1,1.6995315579e0,1.1292230467e-1,7.0469487207e-1,3.1342034541e-1
13.329592,1.7767756177e2,-1.5249251414e-3,1.5214206455e1,5.8190927696e-1,8.1926850621e-4,6.7117798608e-7,1.7762731844e2,-3.0155325162e-2,4.5527976160e0,4.0594249475e-1,1.6918201834e-1,2.7818687537e-2,1.7752754793e2,-4.2444878256e-1,1.7102605568e0,1.1495694134e-1,7.0092372332e-1,3.1149563442e-1
13.430612,1.8038089820e2,-1.4998640743e-3,1.5430473301e1,5.8305740376e-1,7.3530002453e-4,5.4064730648e-7,1.8033251667e2,-2.8653026072e-2,4.6068921466e0,4.0863161810e-1,1.6466975242e-1,2.6393933658e-2,1.8023001100e2,-4.2049117315e-1,1.7210712720e0,1.1699945216e-1,6.9714429741e-1,3.0955497475e-1
13.531633,1.8310464445e2,-1.4754592796e-3,1.5648372937e1,5.8418320014e-1,6.5939907748e-4,4.3478212319e-7,1.8305814276e2,-2.7216903082e-2,4.6613954635e0,4.1128657593e-1,1.6024512346e-1,2.5030240155e-2,1.8295291011e2,-4.1653579605e-1,1.7319637063e0,1.1904946852e-1,6.9335694667e-1,3.0759862059e-1
13.632653,1.8584880054e2,-1.4516840715e-3,1.5867905366e1,5.8528721770e-1,5.9085039007e-4,3.4912955016e-7,1.8580406949e2,-2.5844901489e-2,4.7163050237e0,4.1390763356e-1,1.5590755840e-1,2.3725772568e-2,1.8569624300e2,-4.1258320790e-1,1.7429378506e0,1.2110662292e-1,6.8956202256e-1,3.0562683439e-1
13.733673,1.8861336653e2,-1.4285135694e-3,1.6089070590e1,5.8636999197e-1,5.2899572350e-4,2.7980422601e-7,1.8857036768e2,-2.4534679531e-2,4.7716222449e0,4.1649525139e-1,1.5165644705e-1,2.2478699277e-2,1.8846000908e2,-4.0863395998e-1,1.7539937023e0,1.2317055272e-1,6.8575987542e-1,3.0363988678e-1
13.834694,1.9139834242e2,-1.4059245078e-3,1.6311868610e1,5.8743204293e-1,4.7322996542e-4,2.2386666387e-7,1.9135704961e2,-2.3284032155e-2,4.8273473733e0,4.1904983227e-1,1.4749114358e-1,2.1287195850e-2,1.9124421766e2,-4.0468858706e-1,1.7651312983e0,1.2524090632e-1,6.8195085468e-1,3.0163805655e-1
13.935714,1.9420372826e2,-1.3838950706e-3,1.6536299430e1,5.8847387548e-1,4.2299744234e-4,1.7898855731e-7,1.9416409603e2,-2.2090841546e-2,4.8834800237e0,4.2157175075e-1,1.4341096806e-1,2.0149449119e-2,1.9404885956e2,-4.0074764592e-1,1.7763506018e0,1.2731732217e-1,6.7813530861e-1,2.9962163043e-1
14.036735,1.9702952405e2,-1.3624047472e-3,1.6762363049e1,5.8949597997e-1,3.7778845885e-4,1.4272518456e-7,1.9699149199e2,-2.0953022312e-2,4.9400198973e0,4.2406138688e-1,1.3941520784e-1,1.9063660555e-2,1.9687393669e2,-3.9681167474e-1,1.7876516202e0,1.2939945098e-1,6.7431358433e-1,2.9759090306e-1
14.137755,1.9987572983e2,-1.3414342079e-3,1.6990059470e1,5.9049883264e-1,3.3713595406e-4,1.1370866559e-7,1.9983926591e2,-1.9868471080e-2,4.9969675613e0,4.2651915877e-1,1.3550311917e-1,1.8028049701e-2,1.9971945056e2,-3.9288120867e-1,1.7990343593e0,1.3148694719e-1,6.7048602780e-1,2.9554617667e-1
14.238776,2.0274234561e2,-1.3209651941e-3,1.7219388693e1,5.9148289610e-1,3.0061240608e-4,9.0367393568e-8,2.0270739695e2,-1.8835198349e-2,5.0543225984e0,4.2894544083e-1,1.3167392851e-1,1.7040857143e-2,2.0258540383e2,-3.8895677768e-1,1.8104988296e0,1.3357947025e-1,6.6665298375e-1,2.9348776143e-1
14.339796,2.0562937140e2,-1.3009804235e-3,1.7450350719e1,5.9244861977e-1,2.6782688735e-4,7.1770045906e-8,2.0559589246e2,-1.7851220995e-2,5.1120851536e0,4.3134063134e-1,1.2792683413e-1,1.6100347799e-2,2.0547178919e2,-3.8503892107e-1,1.8220450017e0,1.3567667662e-1,6.6281479548e-1,2.9141597441e-1
14.440816,2.0853680722e2,-1.2814635063e-3,1.7682945550e1,5.9339644026e-1,2.3842230360e-4,5.6839780882e-8,2.0850475270e2,-1.6914612417e-2,5.1702552307e0,4.3370512136e-1,1.2426100746e-1,1.5204812633e-2,2.0837861372e2,-3.8112815495e-1,1.8336729038e0,1.3777823764e-1,6.5897180517e-1,2.8933114067e-1
14.541837,2.1146465308e2,-1.2623988715e-3,1.7917173185e1,5.9432678184e-1,2.1207281651e-4,4.4965418056e-8,2.1143397806e2,-1.6023493342e-2,5.2288328351e0,4.3603930070e-1,1.2067559454e-1,1.4352571859e-2,2.1130587805e2,-3.7722499985e-1,1.8453825384e0,1.3988382434e-1,6.5512435339e-1,2.8723359198e-1
14.642857,2.1441290899e2,-1.2437717027e-3,1.8153033627e1,5.9524005680e-1,1.8848143628e-4,3.5477569327e-8,2.1438356913e2,-1.5176032373e-2,5.2878179764e0,4.3834355779e-1,1.1716971746e-1,1.3541976048e-2,2.1425357287e2,-3.7332998497e-1,1.8571738679e0,1.4199310518e-1,6.5127277947e-1,2.8512366710e-1
14.743878,2.1738157497e2,-1.2255678805e-3,1.8390526875e1,5.9613666584e-1,1.6737770241e-4,2.8056092560e-8,2.1735352634e2,-1.4370446950e-2,5.3472106602e0,4.4061827905e-1,1.1374247573e-1,1.2771408801e-2,2.1722171028e2,-3.6944360687e-1,1.8690469407e0,1.4410576860e-1,6.4741742111e-1,2.8300171185e-1
