lambda,ntilde_eta50,sigmaz_eta50,x2_eta50,u4x_eta50,gap_eta50,cv_eta50,ntilde_eta200,sigmaz_eta200,x2_eta200,u4x_eta200,gap_eta200,cv_eta200,ntilde_eta1000,sigmaz_eta1000,x2_eta1000,u4x_eta1000,gap_eta1000,cv_eta1000
7.874490,6.2001648333e1,-6.9181879089e-3,5.9602247853e0,4.6171797770e-1,8.3719507178e-2,4.3787660604e-4,6.1963838681e1,-7.4448784001e-2,2.2394923447e0,2.0418606097e-1,5.3790132671e-1,1.7760500117e-2,6.1983917683e1,-1.9217942230e-1,1.2479592910e0,2.6316648345e-2,8.8336634673e-1,4.6467649154e-2
7.975510,6.3603261270e1,-6.5617521021e-3,6.0883458344e0,4.6564498381e-1,7.8525706990e-2,3.8525312880e-4,6.3565272328e1,-7.2205301108e-2,2.2715197049e0,2.0885887554e-1,5.2935720185e-1,1.7210507182e-2,6.3584632014e1,-1.9097750773e-1,1.2543626062e0,2.7411399963e-2,8.8054202421e-1,4.6185138630e-2
8.076531,6.5225249842e1,-6.2327737580e-3,6.2180975300e0,4.6947288126e-1,7.3594006814e-2,3.3839900561e-4,6.5187145950e1,-7.0003296814e-2,2.3039557176e0,2.1351055887e-1,5.2084247918e-1,1.6670558414e-2,6.5205758357e1,-1.8976782739e-1,1.2608475684e0,2.8531167098e-2,8.7769090322e-1,4.5900687380e-2
8.177551,6.6867619343e1,-5.9290084582e-3,6.3494802649e0,4.7320442143e-1,6.8915743382e-2,2.9675683595e-4,6.6829458700e1,-6.7843215259e-2,2.3368003707e0,2.1813931119e-1,5.1236013314e-1,1.6140782403e-2,6.6847295190e1,-1.8855062457e-1,1.2674141715e0,2.9675844329e-2,8.7481330285e-1,4.5614349728e-2
8.278571,6.8530371321e1,-5.6483819503e-3,6.4824941322e0,4.7684228589e-1,6.4482200002e-2,2.5981330919e-4,6.8492209381e1,-6.5725438226e-2,2.3700536453e0,2.2274343920e-1,5.0391307030e-1,1.5621291512e-2,6.8509244380e1,-1.8732613697e-1,1.2740624226e0,3.0845312827e-2,8.7190954451e-1,4.5326180165e-2
8.379592,7.0213507298e1,-5.3889704813e-3,6.6171392229e0,4.8038909456e-1,6.0284637475e-2,2.2709695804e-4,7.0175396424e1,-6.3650286511e-2,2.4037155150e0,2.2732135313e-1,4.9550412821e-1,1.5112182160e-2,7.0191604421e1,-1.8609460844e-1,1.2807923155e0,3.2039436020e-2,8.6897995167e-1,4.5036233321e-2
8.480612,7.1917028745e1,-5.1489935658e-3,6.7534156244e0,4.8384740485e-1,5.6314323160e-2,1.9817585280e-4,7.1879020269e1,-6.1618009683e-2,2.4377859941e0,2.3187156996e-1,4.8713607422e-1,1.4613535134e-2,7.1894377178e1,-1.8485627718e-1,1.2876038576e0,3.3258064749e-2,8.6602484994e-1,4.4744563967e-2
8.581633,7.3640937249e1,-4.9268062082e-3,6.8913234338e0,4.8721971150e-1,5.2562558108e-2,1.7265528891e-4,7.3603078724e1,-5.9628810684e-2,2.4722650441e0,2.3639269774e-1,4.7881160439e-1,1.4125415925e-2,7.3617561809e1,-1.8361138617e-1,1.2944970453e0,3.4501033364e-2,8.6304456686e-1,4.4451226974e-2
8.682653,7.5385234277e1,-4.7208919871e-3,7.0308627393e0,4.9050844586e-1,4.9020702286e-2,1.5017546843e-4,7.5347570962e1,-5.7682827587e-2,2.5071526539e0,2.4088344318e-1,4.7053334254e-1,1.3647875090e-2,7.5361158962e1,-1.8236017587e-1,1.3014718809e0,3.5768163135e-2,8.6003943198e-1,4.4156277316e-2
8.783673,7.7149921245e1,-4.5298553891e-3,7.1720336258e0,4.9371597615e-1,4.5680197920e-2,1.3040921681e-4,7.7112495428e1,-5.5780145527e-2,2.5424487980e0,2.4534260275e-1,4.6230383934e-1,1.3180948622e-2,7.7125169011e1,-1.8110288721e-1,1.3085283659e0,3.7059261431e-2,8.5700977679e-1,4.3859770051e-2
8.884694,7.8935004906e1,-4.3524050561e-3,7.3148366061e0,4.9684461709e-1,4.2532590933e-2,1.1305974112e-4,7.8897851491e1,-5.3920790670e-2,2.5781534696e0,2.4976906371e-1,4.5412557151e-1,1.2724658361e-2,7.8909591297e1,-1.7983976273e-1,1.3156664973e0,3.8374121587e-2,8.5395593453e-1,4.3561760291e-2
8.985714,8.0740470527e1,-4.1873930501e-3,7.4592704762e0,4.9989658386e-1,3.9569550523e-2,9.7858448953e-5,8.0703637875e1,-5.2104739401e-2,2.6142666489e0,2.5416179670e-1,4.4600094113e-1,1.2279012399e-2,8.0714426606e1,-1.7857104231e-1,1.3228862782e0,3.9712525176e-2,8.5087824028e-1,4.3262303198e-2
9.086735,8.2566335467e1,-4.0337148218e-3,7.6053365986e0,5.0287408558e-1,3.6782886926e-2,8.4562839220e-5,8.2529853406e1,-5.0331916645e-2,2.6507883181e0,2.5851985444e-1,4.3793227502e-1,1.1844005526e-2,8.2539673862e1,-1.7729696877e-1,1.3301877040e0,4.1074240017e-2,8.4777703082e-1,4.2961453968e-2
9.187755,8.4412595577e1,-3.8903952835e-3,7.7530346179e0,5.0577923328e-1,3.4164567374e-2,7.2954472444e-5,8.4376496852e1,-4.8602198481e-2,2.6877184584e0,2.6284236804e-1,4.2992182415e-1,1.1419619666e-2,8.4385335764e1,-1.7601777815e-1,1.3375707854e0,4.2459024840e-2,8.4465264452e-1,4.2659267798e-2
9.288776,8.6279252032e1,-3.7565356508e-3,7.9023646054e0,5.0861408724e-1,3.1706730339e-2,6.2837037603e-5,8.6243567122e1,-4.6915413227e-2,2.7250570538e0,2.6712854424e-1,4.2197176326e-1,1.1005824349e-2,8.6251410594e1,-1.7473371359e-1,1.3450355154e0,4.3866623627e-2,8.4150542144e-1,4.2355799895e-2
9.389796,8.8166305926e1,-3.6313164388e-3,8.0533266272e0,5.1138064865e-1,2.9401698079e-2,5.4034509731e-5,8.8131062958e1,-4.5271344716e-2,2.7628040850e0,2.7137766146e-1,4.1408419046e-1,1.0602577177e-2,8.8137899488e1,-1.7344501293e-1,1.3525818983e0,4.5296771518e-2,8.3833570315e-1,4.2051105439e-2
9.490816,9.0073758294e1,-3.5139913584e-3,8.2059207461e0,5.1408086071e-1,2.7241987578e-2,4.6389405497e-5,9.0038983169e1,-4.3669733270e-2,2.8009595339e0,2.7558906723e-1,4.0626112696e-1,1.0209824306e-2,9.0044801377e1,-1.7215191711e-1,1.3602099297e0,4.6749191471e-2,8.3514383262e-1,4.1745239570e-2
9.591837,9.2001610108e1,-3.4038815557e-3,8.3601470210e0,5.1671660983e-1,2.5220319918e-2,3.9761139760e-5,9.1967326851e1,-4.2110276830e-2,2.8395233883e0,2.7976217557e-1,3.9850451685e-1,9.8275009436e-3,9.1972117511e1,-1.7085466262e-1,1.3679196145e0,4.8223598164e-2,8.3193015436e-1,4.1438257389e-2
9.692857,9.3949862279e1,-3.3003701572e-3,8.5160055070e0,5.1928972675e-1,2.3329628148e-2,3.4024501474e-5,9.3916092604e1,-4.0592636137e-2,2.8784956258e0,2.8389646224e-1,3.9081622705e-1,9.4555318328e-3,9.3919847826e1,-1.6955348739e-1,1.3757109521e0,4.9719695701e-2,8.2869501405e-1,4.1130213905e-2
9.793878,9.5918515654e1,-3.2028971328e-3,8.6734962556e0,5.2180198787e-1,2.1563063798e-2,2.9068199638e-5,9.5885279176e1,-3.9116434083e-2,2.9178762270e0,2.8799146323e-1,3.8319804717e-1,9.0938317667e-3,9.5887992146e1,-1.6824862879e-1,1.3835839418e0,5.1237178995e-2,8.2543875879e-1,4.0821164061e-2
9.894898,9.7907571024e1,-3.1109544741e-3,8.8326193148e0,5.2425511645e-1,1.9914001977e-2,2.4793538614e-5,9.7874885910e1,-3.7681256099e-2,2.9576651845e0,2.9204677271e-1,3.7565168966e-1,8.7423060877e-3,9.7876550598e1,-1.6694032286e-1,1.3915385838e0,5.2775734551e-2,8.2216173689e-1,4.0511162686e-2
9.995918,9.9917029120e1,-3.0240816875e-3,8.9933747290e0,5.2665078397e-1,1.8376045256e-2,2.1113179628e-5,9.9884911280e1,-3.6286657771e-2,2.9978624731e0,2.9606203729e-1,3.6817878984e-1,8.4008511908e-3,9.9885524406e1,-1.6562880289e-1,1.3995748830e0,5.4335041555e-2,8.1886429776e-1,4.0200264499e-2
10.096939,1.0194689062e2,-2.9418615947e-3,9.1557625393e0,5.2899061142e-1,1.6943026347e-2,1.7949996618e-5,1.0191535432e2,-3.4932161332e-2,3.0384680792e0,3.0003695618e-1,3.6078090620e-1,8.0693550399e-3,1.0191491264e2,-1.6431430477e-1,1.4076928355e0,5.5914769815e-2,8.1554679198e-1,3.9888524081e-2
10.197959,1.0399715614e2,-2.8639164335e-3,9.3197827838e0,5.3127617059e-1,1.5609009693e-2,1.5236027593e-5,1.0396621398e2,-3.3617260230e-2,3.0794819866e0,3.0397127718e-1,3.5345952055e-1,7.7476976671e-3,1.0396471527e2,-1.6299706185e-1,1.4158924409e0,5.7514582572e-2,8.1220957113e-1,3.9575995861e-2
10.298980,1.0606782627e2,-2.7899042469e-3,9.4854354974e0,5.3350898544e-1,1.4368291970e-2,1.2911505564e-5,1.0603748910e2,-3.2341420948e-2,3.1209041778e0,3.0786479420e-1,3.4621603846e-1,7.4357516805e-3,1.0603493363e2,-1.6167730411e-1,1.4241737046e0,5.9134137357e-2,8.0885298775e-1,3.9262734105e-2
10.400000,1.0815890152e2,-2.7195155521e-3,9.6527207121e0,5.3569053338e-1,1.3215401733e-2,1.0923991795e-5,1.0812917885e2,-3.1104083600e-2,3.1627346410e0,3.1171734553e-1,3.3905178963e-1,7.1333827691e-3,1.0812556652e2,-1.6035526454e-1,1.4325366215e0,6.0773083341e-2,8.0547739534e-1,3.8948792896e-2
10.501020,1.1027038239e2,-2.6524702737e-3,9.8216384574e0,5.3782224659e-1,1.2145098091e-2,9.2275613497e-6,1.1024128202e2,-2.9904666219e-2,3.2049733573e0,3.1552881014e-1,3.3196802834e-1,6.8404501840e-3,1.1023661432e2,-1.5903117229e-1,1.4409811930e0,6.2431065042e-2,8.0208314824e-1,3.8634226120e-2
10.602041,1.1240226930e2,-2.5885149288e-3,9.9921887600e0,5.3990551333e-1,1.1152368626e-2,7.7820800470e-6,1.1237379781e2,-2.8742564001e-2,3.2476203151e0,3.1929910678e-1,3.2496593408e-1,6.5568072509e-3,1.1236807733e2,-1.5770525528e-1,1.4495074202e0,6.4107721455e-2,7.9867060159e-1,3.8319087455e-2
10.703061,1.1455456266e2,-2.5274200512e-3,1.0164371645e1,5.4194167918e-1,1.0232426608e-2,6.5525500759e-6,1.1452672512e2,-2.7617153472e-2,3.2906754973e0,3.2302819059e-1,3.1804661208e-1,6.2823018375e-3,1.1451995702e2,-1.5637773830e-1,1.4581153089e0,6.5802687436e-2,7.9524011122e-1,3.8003430341e-2
10.804082,1.1672726283e2,-2.4689778381e-3,1.0338187133e1,5.4393204832e-1,9.3807074820e-3,5.5085065469e-6,1.1670006325e2,-2.6527792079e-2,3.3341388944e0,3.2671605206e-1,3.1121109402e-1,6.0167768320e-3,1.1669225204e2,-1.5504884917e-1,1.4668048534e0,6.7515591014e-2,7.9179203371e-1,3.7687307989e-2
10.905102,1.1892037015e2,-2.4130000071e-3,1.0513635247e1,5.4587788479e-1,8.5928648910e-3,4.6234945330e-6,1.1889381117e2,-2.5473822313e-2,3.3780104902e0,3.3036271381e-1,3.0446033876e-1,5.7600706186e-3,1.1888496260e2,-1.5371881168e-1,1.4755760546e0,6.9246057251e-2,7.8832672616e-1,3.7370773335e-2
11.006122,1.2113388491e2,-2.3593158480e-3,1.0690716003e1,5.4778041366e-1,7.8647660240e-3,3.8745765778e-6,1.2110796789e2,-2.4454572182e-2,3.4222902690e0,3.3396822920e-1,2.9779523314e-1,5.5120175225e-3,1.2109808870e2,-1.5238784846e-1,1.4844289123e0,7.0993707242e-2,7.8484454629e-1,3.7053879059e-2
11.107143,1.2336780739e2,-2.3077704556e-3,1.0869429418e1,5.4964082225e-1,7.1924866711e-3,3.2419129639e-6,1.2334253282e2,-2.3469355896e-2,3.4669782233e0,3.3753268107e-1,2.9121659280e-1,5.2724482666e-3,1.2333163171e2,-1.5105617839e-1,1.4933634319e0,7.2758159760e-2,7.8134585226e-1,3.6736677539e-2
11.208163,1.2562213783e2,-2.2582231307e-3,1.1049775508e1,5.5146026131e-1,6.5723057532e-3,2.7083738132e-6,1.2559750515e2,-2.2517477403e-2,3.5120743408e0,3.4105617885e-1,2.8472516308e-1,5.0411904022e-3,1.2558559034e2,-1.4972402278e-1,1.5023796080e0,7.4539028501e-2,7.7783100272e-1,3.6419220869e-2
11.309184,1.2789687645e2,-2.2105459352e-3,1.1231754286e1,5.5323984612e-1,6.0006996364e-3,2.2592021196e-6,1.2787288400e2,-2.1598231503e-2,3.5575786073e0,3.4453885710e-1,2.7832162002e-1,4.8180687368e-3,1.2785996535e2,-1.4839159807e-1,1.5114774437e0,7.6335926137e-2,7.7430035663e-1,3.6101560808e-2
11.410204,1.3019202345e2,-2.1646223894e-3,1.1415365765e1,5.5498065764e-1,5.4743360481e-3,1.8817017917e-6,1.3016866875e2,-2.0710904377e-2,3.6034910142e0,3.4798087441e-1,2.7200657129e-1,4.6029057339e-3,1.3015475675e2,-1.4705912009e-1,1.5206569388e0,7.8148462492e-2,7.7075427329e-1,3.5783748795e-2
11.511224,1.3250757900e2,-2.1203462995e-3,1.1600609955e1,5.5668374355e-1,4.9900678943e-3,1.5649766283e-6,1.3248485854e2,-1.9854776603e-2,3.6498115476e0,3.5138241096e-1,2.6578055731e-1,4.3955219280e-3,1.3246996458e2,-1.4572680277e-1,1.5299180934e0,7.9976245535e-2,7.6719311220e-1,3.5465835919e-2
11.612245,1.3484354328e2,-2.0776207033e-3,1.1787486866e1,5.5835011936e-1,4.5449267971e-3,1.2997033991e-6,1.3482145321e2,-1.9029121946e-2,3.6965402078e0,3.5474366850e-1,2.5964405227e-1,4.1957362928e-3,1.3480558833e2,-1.4439485899e-1,1.5392609053e0,8.1818881271e-2,7.6361723311e-1,3.5147872923e-2
11.713265,1.3719991641e2,-2.0363569248e-3,1.1975996507e1,5.5998076939e-1,4.1361165382e-3,1.0778967408e-6,1.3717847437e2,-1.8233155625e-2,3.7436774297e0,3.5806489813e-1,2.5359746528e-1,4.0033666282e-3,1.3716163008e2,-1.4306349575e-1,1.5486853828e0,8.3675976550e-2,7.6002699587e-1,3.4829910160e-2
11.814286,1.3957669854e2,-1.9964737264e-3,1.2166138886e1,5.6157664780e-1,3.7610064497e-3,8.9275545179e-7,1.3955584205e2,-1.7466347633e-2,3.7912216169e0,3.6134622705e-1,2.4764114158e-1,3.8182298977e-3,1.3953808795e2,-1.4173292409e-1,1.5581915183e0,8.5547134239e-2,7.5642276038e-1,3.4511997614e-2
11.915306,1.4197388977e2,-1.9578965503e-3,1.2357914011e1,5.6313867954e-1,3.4171246885e-3,7.3847786553e-7,1.4195367238e2,-1.6727673901e-2,3.8391750945e0,3.6458807074e-1,2.4177536375e-1,3.6401425941e-3,1.4193496056e2,-1.4040335224e-1,1.5677793061e0,8.7431957074e-2,7.5280488662e-1,3.4194184868e-2
12.016327,1.4439149021e2,-1.9205568405e-3,1.2551321887e1,5.6466776132e-1,3.1021515449e-3,6.1013997765e-7,1.4437186448e2,-1.6016650412e-2,3.8875358477e0,3.6779056177e-1,2.3600035288e-1,3.4689210424e-3,1.4435225439e2,-1.3907497446e-1,1.5774487721e0,8.9330053759e-2,7.4917373443e-1,3.3876521092e-2
12.117347,1.4682949995e2,-1.8843914368e-3,1.2746362521e1,5.6616476248e-1,2.8139127897e-3,5.0356175052e-7,1.4681048476e2,-1.5332385883e-2,3.9363052071e0,3.7095407286e-1,2.3031626991e-1,3.3043817220e-3,1.4678996432e2,-1.3774800042e-1,1.5871998957e0,9.1241023938e-2,7.4552966365e-1,3.3559055032e-2
12.218367,1.4928791907e2,-1.8493420344e-3,1.2943035918e1,5.6763052595e-1,2.5503729532e-3,4.1520434024e-7,1.4926949295e2,-1.4674246780e-2,3.9854823692e0,3.7407884786e-1,2.2472321695e-1,3.1463415708e-3,1.4924808950e2,-1.3642263107e-1,1.5970326734e0,9.3164471007e-2,7.4187303379e-1,3.3241834993e-2
12.319388,1.5176674766e2,-1.8153547017e-3,1.3141342082e1,5.6906586902e-1,2.3096288350e-3,3.4207914723e-7,1.5174889389e2,-1.4041495218e-2,4.0350674329e0,3.7716520231e-1,2.1922123854e-1,2.9946182540e-3,1.5172663207e2,-1.3509906074e-1,1.6069471137e0,9.5100001359e-2,7.3820420433e-1,3.2924908849e-2
12.420408,1.5426598576e2,-1.7823794504e-3,1.3341281018e1,5.7047158424e-1,2.0899029882e-3,2.8166141419e-7,1.5424870537e2,-1.3433371456e-2,4.0850607558e0,3.8021347749e-1,2.1381032310e-1,2.8490304467e-3,1.5422559234e2,-1.3377748422e-1,1.6169432179e0,9.7047220882e-2,7.3452353436e-1,3.2608323999e-2
12.521429,1.5678563345e2,-1.7503698534e-3,1.3542852729e1,5.7184844023e-1,1.8895374381e-3,2.3182565201e-7,1.5676891710e2,-1.2849183744e-2,4.1354621341e0,3.8322398940e-1,2.0849040426e-1,2.7093980734e-3,1.5674497003e2,-1.3245809486e-1,1.6270209845e0,9.9005736192e-2,7.3083138263e-1,3.2292127376e-2
12.622449,1.5932569078e2,-1.7192827029e-3,1.3746057219e1,5.7319718240e-1,1.7069873891e-3,1.9079288904e-7,1.5930952870e2,-1.2288224481e-2,4.1862715613e0,3.8619707534e-1,2.0326136226e-1,2.5755425486e-3,1.5928476523e2,-1.3114108308e-1,1.6371804141e0,1.0097515565e-1,7.2712810754e-1,3.1976365433e-2
12.723469,1.6188615779e2,-1.6890777073e-3,1.3950894490e1,5.7451853378e-1,1.5408152320e-3,1.5706154954e-7,1.6187054936e2,-1.1749774251e-2,4.2374892230e0,3.8913309152e-1,1.9812302541e-1,2.4472869927e-3,1.6184497833e2,-1.2982663653e-1,1.6474215081e0,1.0295508953e-1,7.2341406702e-1,3.1661084125e-2
12.824490,1.6446703453e2,-1.6597172206e-3,1.4157364546e1,5.7581319572e-1,1.3896846102e-3,1.2938016880e-7,1.6445194327e2,-1.1233210569e-2,4.2891144037e0,3.9203235026e-1,1.9307517152e-1,2.3244564636e-3,1.6442560745e2,-1.2851494368e-1,1.6577442589e0,1.0494514826e-1,7.1968961852e-1,3.1346328904e-2
12.925510,1.6706832104e2,-1.6311660012e-3,1.4365467389e1,5.7708184859e-1,1.2523547682e-3,1.0670373740e-7,1.6705376045e2,-1.0737750795e-2,4.3411481053e0,3.9489526726e-1,1.8811752934e-1,2.2068781127e-3,1.6702665559e2,-1.2720618347e-1,1.6681486784e0,1.0694494820e-1,7.1595511884e-1,3.1032144706e-2
13.026531,1.6969001734e2,-1.6033909971e-3,1.4575203021e1,5.7832515249e-1,1.1276749701e-3,8.8156411948e-8,1.6967596929e2,-1.0262781395e-2,4.3935896964e0,3.9772217205e-1,1.8324978003e-1,2.0943813961e-3,1.6964812108e2,-1.2590053913e-1,1.6786347599e0,1.0895410444e-1,7.1221092427e-1,3.0718575941e-2
13.127551,1.7233212347e2,-1.5763611544e-3,1.4786571444e1,5.7954374788e-1,1.0145791641e-3,7.3017872637e-8,1.7231858543e2,-9.8076081733e-3,4.4464394905e0,4.0051345145e-1,1.7847155864e-1,1.9867982228e-3,1.7229000416e2,-1.2459818854e-1,1.6892025043e0,1.1097223611e-1,7.0845739043e-1,3.0405666491e-2
13.228571,1.7499463947e2,-1.5500472459e-3,1.4999572660e1,5.8073825627e-1,9.1208094216e-4,6.0676029534e-8,1.7498158326e2,-9.3716222310e-3,4.4996969763e0,4.0326945289e-1,1.7378245564e-1,1.8839631084e-3,1.7495230519e2,-1.2329930687e-1,1.6998519130e0,1.1299896520e-1,7.0469487207e-1,3.0093459674e-2
13.329592,1.7767756534e2,-1.5244217187e-3,1.5214206670e1,5.8190928080e-1,8.1926850621e-4,5.0630660553e-8,1.7766498819e2,-8.9541345079e-3,4.5533626622e0,4.0599058101e-1,1.6918201834e-1,1.7857133253e-3,1.7763502359e2,-1.2200406804e-1,1.7105829837e0,1.1503391586e-1,7.0092372332e-1,2.9781998280e-2
13.430612,1.8038090113e2,-1.4994585571e-3,1.5430473476e1,5.8305740685e-1,7.3530002453e-4,4.2469764594e-8,1.8036877266e2,-8.5545594338e-3,4.6074359976e0,4.0867718927e-1,1.6466975242e-1,1.6918889978e-3,1.8033816002e2,-1.2071264155e-1,1.7213957189e0,1.1707671634e-1,6.9714429741e-1,2.9471324511e-2
13.531633,1.8310464684e2,-1.4751331602e-3,1.5648373080e1,5.8418320261e-1,6.5939907748e-4,3.5854100133e-8,1.8309301240e2,-8.1721525825e-3,4.6619184973e0,4.1132973571e-1,1.6024512346e-1,1.6023332537e-3,1.8306171491e2,-1.1942519460e-1,1.7322901205e0,1.1912699799e-1,6.9335694667e-1,2.9161480006e-2
13.632653,1.8584880249e2,-1.4514222321e-3,1.5867905483e1,5.8528721968e-1,5.9085039007e-4,3.0502633308e-8,1.8583759363e2,-7.8064910381e-3,4.7168078859e0,4.1394849517e-1,1.5590755840e-1,1.5168922946e-3,1.8580568648e2,-1.1814189478e-1,1.7432661810e0,1.2118439388e-1,6.8956202256e-1,2.8852505839e-2
13.733673,1.8861336811e2,-1.4283036831e-3,1.6089070685e1,5.8636999356e-1,5.2899572350e-4,2.6166162570e-8,1.8860258000e2,-7.4568751768e-3,4.7721054364e0,4.1653391748e-1,1.5165644705e-1,1.4354155028e-3,1.8857007415e2,-1.1686290523e-1,1.7543238983e0,1.2324854162e-1,6.8575987542e-1,2.8544442448e-2
13.834694,1.9139834371e2,-1.4057565408e-3,1.6311868688e1,5.8743204420e-1,4.7322996542e-4,2.2679159883e-8,1.9138798277e2,-7.1227064947e-3,4.8278113742e0,4.1908640117e-1,1.4749114358e-1,1.3577554946e-3,1.9135488460e2,-1.1558837645e-1,1.7654632991e0,1.2531908790e-1,6.8195085468e-1,2.8237329727e-2
13.935714,1.9420372930e2,-1.3837608699e-3,1.6536299492e1,5.8847387649e-1,4.2299744234e-4,1.9859726308e-8,1.9419378469e2,-6.8034423742e-3,4.8839253537e0,4.2160631933e-1,1.4341096806e-1,1.2837682243e-3,1.9416011098e2,-1.1431847473e-1,1.7766843559e0,1.2739567320e-1,6.7813530861e-1,2.7931206931e-2
14.036735,1.9702952490e2,-1.3622976997e-3,1.6762363100e1,5.8949598077e-1,3.7778845885e-4,1.7604179448e-8,1.9701997218e2,-6.4985454246e-3,4.9404471034e0,4.2409404988e-1,1.3941520784e-1,1.2133129931e-3,1.9698575455e2,-1.1305335243e-1,1.7879870737e0,1.2947794801e-1,6.7431358433e-1,2.7626112707e-2
14.137755,1.9987573051e2,-1.3413489589e-3,1.6990059511e1,5.9049883327e-1,3.3713595406e-4,1.5785190044e-8,1.9986657096e2,-6.2074361884e-3,4.9973771372e0,4.2655000536e-1,1.3550311917e-1,1.1462525508e-3,1.9983181631e2,-1.1179315949e-1,1.7993714565e0,1.3156556669e-1,6.7048602780e-1,2.7322085094e-2
14.238776,2.0274234616e2,-1.3208974155e-3,1.7219388726e1,5.9148289661e-1,3.0061240608e-4,1.4324541553e-8,2.0273356200e2,-5.9296118030e-3,5.0547150742e0,4.2897455864e-1,1.3167392851e-1,1.0824530691e-3,2.0269829809e2,-1.1053804195e-1,1.8108375117e0,1.3365818838e-1,6.6665298375e-1,2.7019161498e-2
14.339796,2.0562937184e2,-1.3009266230e-3,1.7450350745e1,5.9244862017e-1,2.6782688735e-4,1.3165845303e-8,2.0562095179e2,-5.6645473690e-3,5.1124610436e0,4.3136810421e-1,1.2792683413e-1,1.0217842137e-3,2.0558519440e2,-1.0928815275e-1,1.8223852173e0,1.3575547119e-1,6.6281479548e-1,2.6717378685e-2
14.440816,2.0853680757e2,-1.2814208707e-3,1.7682945571e1,5.9339644058e-1,2.3842230360e-4,1.2236341718e-8,2.0852874037e2,-5.4117406972e-3,5.1706150458e0,4.3373103001e-1,1.2426100746e-1,9.6411914819e-4,2.0849251036e2,-1.0804362787e-1,1.8340145937e0,1.3785708533e-1,6.5897180517e-1,2.6416772796e-2
14.541837,2.1146465337e2,-1.2623651390e-3,1.7917173203e1,5.9432678209e-1,2.1207281651e-4,1.1490556062e-8,2.1145692783e2,-5.1707032385e-3,5.2291770817e0,4.3606372276e-1,1.2067559454e-1,9.0933455431e-4,2.1142024634e2,-1.0680460675e-1,1.8457256425e0,1.3996270199e-1,6.5512435339e-1,2.6117379306e-2
14.642857,2.1441290922e2,-1.2437450577e-3,1.8153033641e1,5.9524005700e-1,1.8848143628e-4,1.0895746527e-8,2.1440551440e2,-4.9409599802e-3,5.2881471555e0,4.3836656781e-1,1.1716971746e-1,8.5731059335e-4,2.1436839535e2,-1.0557123553e-1,1.8575183356e0,1.4207199164e-1,6.5127277947e-1,2.5819233064e-2
14.743878,2.1738157516e2,-1.2255468682e-3,1.8390526886e1,5.9613666599e-1,1.6737770241e-4,1.0433723219e-8,2.1737450013e2,-4.7220498470e-3,5.3475252672e0,4.4063994865e-1,1.1374247573e-1,8.0793097004e-4,2.1733696626e2,-1.0434363674e-1,1.8693927086e0,1.4418464072e-1,6.4741742111e-1,2.5522368242e-2
14.844898,2.2037065117e2,-1.2077573885e-3,1.8629652940e1,5.9701699855e-1,1.4851560192e-4,1.0057192412e-8,2.2036388519e2,-4.5135252265e-3,5.4073114194e0,4.4288424691e-1,1.1039294768e-1,7.6108284884e-4,2.2032595484e2,-1.0312194711e-1,1.8813487445e0,1.4630033097e-1,6.4355861451e-1,2.5226818363e-2
14.945918,2.2338013727e2,-1.1903639810e-3,1.8870411801e1,5.9788143327e-1,1.3167154921e-4,9.7570591606e-9,2.2337367011e2,-4.3149516828e-3,5.4675056220e0,4.4509984232e-1,1.0712019182e-1,7.1665688120e-4,2.2333536092e2,-1.0190629510e-1,1.8933864428e0,1.4841875179e-1,6.3969669435e-1,2.4932616285e-2
15.046939,2.2641003347e2,-1.1733545229e-3,1.9112803472e1,5.9873033826e-1,1.1664263698e-4,9.5315044746e-9,2.2640383225e2,-4.1259324462e-3,5.5281074211e0,4.4728709565e-1,1.0392324813e-1,6.7454717100e-4,2.2636518315e2,-1.0069680777e-1,1.9055057979e0,1.5053959651e-1,6.3583199364e-1,2.4639794192e-2
15.147959,2.2946033976e2,-1.1567173782e-3,1.9356827951e1,5.9956407141e-1,1.0324477250e-4,9.3496055342e-9,2.2945443916e2,-3.9459900227e-3,5.5891181668e0,4.4944642977e-1,1.0080113948e-1,6.3465123276e-4,2.2941542579e2,-9.9493602103e-2,1.9177068270e0,1.5266256721e-1,6.3196484374e-1,2.4348383593e-2
15.248980,2.3253105617e2,-1.1404413726e-3,1.9602485240e1,6.0038298076e-1,9.1311244034e-5,9.2059053713e-9,2.3252542374e2,-3.7748004693e-3,5.6505365163e0,4.5157816844e-1,9.7752872824e-2,5.9686997156e-4,2.3248608550e2,-9.8296801798e-2,1.9299895167e0,1.5478736554e-1,6.2809557431e-1,2.4058415325e-2
15.350000,2.3562218268e2,-1.1245157696e-3,1.9849775338e1,6.0118740477e-1,8.0691156626e-5,9.0858520707e-9,2.3561680859e2,-3.6119594012e-3,5.7123629203e0,4.5368269682e-1,9.4777440548e-2,5.6110762489e-4,2.3557717404e2,-9.7106508655e-2,1.9423539142e0,1.5691370845e-1,6.2422451321e-1,2.3769919537e-2
15.451020,2.3873371931e2,-1.1089302479e-3,2.0098698247e1,6.0197767267e-1,7.1248050176e-5,8.9949026005e-9,2.3872859432e2,-3.4570982477e-3,5.7745973900e0,4.5576038133e-1,9.1873821680e-2,5.2727173170e-4,2.3868865600e2,-9.5922880395e-2,1.9547998777e0,1.5904128548e-1,6.2035198654e-1,2.3482925702e-2
